INFO 2024-12-25 18:06:52,513 autoreload Watching for file changes with StatReloader
DEBUG 2024-12-26 14:51:25,392 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/db/models/indexes.py first seen with mtime 1735137233.7408793
DEBUG 2024-12-26 14:51:25,392 autoreload File /usr/lib/python3.10/site.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,392 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/core/checks/urls.py first seen with mtime 1735137233.7248795
DEBUG 2024-12-26 14:51:25,394 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/db/models/query_utils.py first seen with mtime 1735137233.7418792
DEBUG 2024-12-26 14:51:25,395 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/template/backends/base.py first seen with mtime 1735137233.7558792
DEBUG 2024-12-26 14:51:25,395 autoreload File /usr/lib/python3.10/json/decoder.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,395 autoreload File /etc/python3.10/sitecustomize.py first seen with mtime 1648890259.0
DEBUG 2024-12-26 14:51:25,395 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/dispatch/__init__.py first seen with mtime 1735137233.7458792
DEBUG 2024-12-26 14:51:25,395 autoreload File /usr/lib/python3.10/traceback.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,395 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/utils/text.py first seen with mtime 1735137233.761879
DEBUG 2024-12-26 14:51:25,395 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/admin/actions.py first seen with mtime 1735137233.4698837
DEBUG 2024-12-26 14:51:25,395 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/templatetags/i18n.py first seen with mtime 1735137233.756879
DEBUG 2024-12-26 14:51:25,395 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/core/files/storage/base.py first seen with mtime 1735137233.7258797
DEBUG 2024-12-26 14:51:25,395 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/utils/__init__.py first seen with mtime 1735137233.758879
DEBUG 2024-12-26 14:51:25,395 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/db/backends/base/schema.py first seen with mtime 1735137233.7328794
DEBUG 2024-12-26 14:51:25,395 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/utils/lorem_ipsum.py first seen with mtime 1735137233.761879
DEBUG 2024-12-26 14:51:25,395 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/sqlparse/lexer.py first seen with mtime 1735137233.3658855
DEBUG 2024-12-26 14:51:25,395 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/template/backends/__init__.py first seen with mtime 1735137233.7558792
DEBUG 2024-12-26 14:51:25,395 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/core/management/commands/__init__.py first seen with mtime 1735137233.7278795
DEBUG 2024-12-26 14:51:25,395 autoreload File /usr/lib/python3.10/asyncio/futures.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,395 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/http/request.py first seen with mtime 1735137233.7528791
DEBUG 2024-12-26 14:51:25,395 autoreload File /usr/lib/python3.10/enum.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,395 autoreload File /usr/lib/python3.10/sqlite3/dbapi2.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,395 autoreload File /usr/lib/python3.10/contextlib.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,396 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/apps/config.py first seen with mtime 1735137233.4188845
DEBUG 2024-12-26 14:51:25,396 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/contenttypes/admin.py first seen with mtime 1735137233.582882
DEBUG 2024-12-26 14:51:25,396 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/http/__init__.py first seen with mtime 1735137233.7528791
DEBUG 2024-12-26 14:51:25,396 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/utils/version.py first seen with mtime 1735137233.761879
DEBUG 2024-12-26 14:51:25,396 autoreload File /usr/lib/python3.10/wsgiref/__init__.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,396 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/admin/models.py first seen with mtime 1735137233.4698837
DEBUG 2024-12-26 14:51:25,396 autoreload File /usr/lib/python3.10/email/_policybase.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,396 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/core/files/storage/__init__.py first seen with mtime 1735137233.7258797
DEBUG 2024-12-26 14:51:25,396 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/utils/ipv6.py first seen with mtime 1735137233.760879
DEBUG 2024-12-26 14:51:25,399 autoreload File /usr/lib/python3.10/urllib/error.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,399 autoreload File /usr/lib/python3.10/email/mime/message.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,399 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/forms/renderers.py first seen with mtime 1735137233.7468793
DEBUG 2024-12-26 14:51:25,399 autoreload File /usr/lib/python3.10/html/__init__.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,399 autoreload File /home/vickie/PycharmProjects/TelegramAuth/telegram_auth_project/telegram_auth_project/__init__.py first seen with mtime 1735137128.5576499
DEBUG 2024-12-26 14:51:25,399 autoreload File /usr/lib/python3.10/ssl.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,399 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/views/debug.py first seen with mtime 1735137233.762879
DEBUG 2024-12-26 14:51:25,399 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/admin/widgets.py first seen with mtime 1735137233.4708836
DEBUG 2024-12-26 14:51:25,399 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/template/loaders/base.py first seen with mtime 1735137233.7558792
DEBUG 2024-12-26 14:51:25,399 autoreload File /usr/lib/python3.10/html/parser.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,399 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/middleware/security.py first seen with mtime 1735137233.753879
DEBUG 2024-12-26 14:51:25,399 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/contenttypes/fields.py first seen with mtime 1735137233.582882
DEBUG 2024-12-26 14:51:25,399 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/conf/__init__.py first seen with mtime 1735137233.4198844
DEBUG 2024-12-26 14:51:25,399 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/db/models/base.py first seen with mtime 1735137233.7398794
DEBUG 2024-12-26 14:51:25,400 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/utils/timesince.py first seen with mtime 1735137233.761879
DEBUG 2024-12-26 14:51:25,400 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/core/mail/utils.py first seen with mtime 1735137233.7268796
DEBUG 2024-12-26 14:51:25,400 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/sqlparse/filters/tokens.py first seen with mtime 1735137233.3668854
DEBUG 2024-12-26 14:51:25,400 autoreload File /usr/lib/python3.10/urllib/response.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,400 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/template/loaders/filesystem.py first seen with mtime 1735137233.756879
DEBUG 2024-12-26 14:51:25,400 autoreload File /usr/lib/python3.10/email/_header_value_parser.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,400 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/core/management/commands/runserver.py first seen with mtime 1735137233.7298796
DEBUG 2024-12-26 14:51:25,400 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/admin/templatetags/admin_list.py first seen with mtime 1735137233.5368826
DEBUG 2024-12-26 14:51:25,400 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/core/files/storage/mixins.py first seen with mtime 1735137233.7268796
DEBUG 2024-12-26 14:51:25,400 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/db/models/fields/files.py first seen with mtime 1735137233.7428794
DEBUG 2024-12-26 14:51:25,400 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/utils/duration.py first seen with mtime 1735137233.759879
DEBUG 2024-12-26 14:51:25,400 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/asgiref/local.py first seen with mtime 1735137233.384885
DEBUG 2024-12-26 14:51:25,400 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/auth/models.py first seen with mtime 1735137233.5588822
DEBUG 2024-12-26 14:51:25,400 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/admin/views/__init__.py first seen with mtime 1735137233.5368826
DEBUG 2024-12-26 14:51:25,400 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/db/models/fields/__init__.py first seen with mtime 1735137233.7428794
DEBUG 2024-12-26 14:51:25,400 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/db/models/sql/constants.py first seen with mtime 1735137233.7448792
DEBUG 2024-12-26 14:51:25,401 autoreload File /usr/lib/python3.10/_compat_pickle.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,401 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/db/models/sql/__init__.py first seen with mtime 1735137233.7448792
DEBUG 2024-12-26 14:51:25,401 autoreload File /usr/lib/python3.10/json/__init__.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,401 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/template/loaders/__init__.py first seen with mtime 1735137233.7558792
DEBUG 2024-12-26 14:51:25,401 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/admin/__init__.py first seen with mtime 1735137233.4698837
DEBUG 2024-12-26 14:51:25,401 autoreload File /usr/lib/python3.10/asyncio/selector_events.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,401 autoreload File /usr/lib/python3.10/lib-dynload/_sqlite3.cpython-310-x86_64-linux-gnu.so first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,401 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/sqlparse/filters/others.py first seen with mtime 1735137233.3668854
DEBUG 2024-12-26 14:51:25,401 autoreload File /usr/lib/python3.10/uuid.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,401 autoreload File /usr/lib/python3.10/ntpath.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,401 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/db/models/lookups.py first seen with mtime 1735137233.7408793
DEBUG 2024-12-26 14:51:25,401 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/utils/html.py first seen with mtime 1735137233.760879
DEBUG 2024-12-26 14:51:25,401 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/core/files/storage/handler.py first seen with mtime 1735137233.7258797
DEBUG 2024-12-26 14:51:25,401 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/db/migrations/operations/models.py first seen with mtime 1735137233.7398794
DEBUG 2024-12-26 14:51:25,401 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/http/cookie.py first seen with mtime 1735137233.7528791
DEBUG 2024-12-26 14:51:25,401 autoreload File /usr/lib/python3.10/asyncio/base_futures.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,401 autoreload File /usr/lib/python3.10/asyncio/constants.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,401 autoreload File /usr/lib/python3.10/concurrent/__init__.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,401 autoreload File /usr/lib/python3.10/asyncio/__init__.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,401 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/messages/storage/base.py first seen with mtime 1735137233.6598806
DEBUG 2024-12-26 14:51:25,401 autoreload File /usr/lib/python3.10/lib-dynload/_ssl.cpython-310-x86_64-linux-gnu.so first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,401 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/db/models/fields/mixins.py first seen with mtime 1735137233.7428794
DEBUG 2024-12-26 14:51:25,401 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/core/cache/utils.py first seen with mtime 1735137233.7238796
DEBUG 2024-12-26 14:51:25,401 autoreload File /usr/lib/python3.10/lib-dynload/_bz2.cpython-310-x86_64-linux-gnu.so first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,401 autoreload File /usr/lib/python3.10/decimal.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,401 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/auth/backends.py first seen with mtime 1735137233.5578823
DEBUG 2024-12-26 14:51:25,401 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/template/loader.py first seen with mtime 1735137233.754879
DEBUG 2024-12-26 14:51:25,401 autoreload File /usr/lib/python3.10/email/iterators.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,401 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/core/handlers/wsgi.py first seen with mtime 1735137233.7268796
DEBUG 2024-12-26 14:51:25,401 autoreload File /usr/lib/python3.10/pprint.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,401 autoreload File /usr/lib/python3.10/encodings/aliases.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,401 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/core/checks/templates.py first seen with mtime 1735137233.7248795
DEBUG 2024-12-26 14:51:25,401 autoreload File /usr/lib/python3.10/types.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,401 autoreload File /usr/lib/python3.10/asyncio/mixins.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,401 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/forms/boundfield.py first seen with mtime 1735137233.7458792
DEBUG 2024-12-26 14:51:25,402 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/views/decorators/common.py first seen with mtime 1735137233.763879
DEBUG 2024-12-26 14:51:25,402 autoreload File /usr/lib/python3.10/difflib.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,402 autoreload File /usr/lib/python3.10/multiprocessing/reduction.py first seen with mtime 1730924533.0
DEBUG 2024-12-26 14:51:25,402 autoreload File /home/vickie/PycharmProjects/TelegramAuth/.venv/lib/python3.10/site-packages/django/contrib/auth/base_user.py first seen with mtime 1735137233.5578823
